human_gene_id	human_gene_name	rabbit_align_seq	rabbit_align_start	rabbit_align_end	rabbit_align_strand	rabbit_align_length
ENSG00000167165	UGT1A6	GL018736	1282228	1282659	1	432
ENSG00000167165	UGT1A6	GL018736	1282660	1282688	1	29
ENSG00000167165	UGT1A6	GL018736	1282689	1282922	1	234
ENSG00000167165	UGT1A6	GL018736	1279848	1280165	1	318
ENSG00000167165	UGT1A6	GL018736	1280499	1280660	1	162
ENSG00000167165	UGT1A6	GL018736	1280826	1281160	1	335
ENSG00000167165	UGT1A6	GL018736	1282228	1282659	1	432
ENSG00000167165	UGT1A6	GL018736	1282660	1282688	1	29
ENSG00000167165	UGT1A6	GL018736	1282689	1282931	1	243
ENSG00000167165	UGT1A6	GL018736	1282228	1282659	1	432
ENSG00000167165	UGT1A6	GL018736	1282660	1282688	1	29
ENSG00000167165	UGT1A6	GL018736	1282689	1282926	1	238
ENSG00000167165	UGT1A6	GL018736	1279848	1280165	1	318
ENSG00000167165	UGT1A6	GL018736	1280499	1280571	1	73
ENSG00000167165	UGT1A6	GL018736	1282228	1282659	1	432
ENSG00000167165	UGT1A6	GL018736	1282660	1282688	1	29
ENSG00000167165	UGT1A6	GL018736	1282689	1282922	1	234
ENSG00000167165	UGT1A6	GL018736	1282228	1282659	1	432
ENSG00000167165	UGT1A6	GL018736	1282660	1282688	1	29
ENSG00000167165	UGT1A6	GL018736	1282689	1282922	1	234
ENSG00000167165	UGT1A6	GL018736	1158101	1159316	1	1216
ENSG00000167165	UGT1A6	GL018736	1282228	1282629	1	402
ENSG00000167165	UGT1A6	GL018736	1174677	1175244	1	568
ENSG00000167165	UGT1A6	GL018736	1282228	1282659	1	432
ENSG00000167165	UGT1A6	GL018736	1282660	1282688	1	29
ENSG00000167165	UGT1A6	GL018736	1282689	1282922	1	234
ENSG00000167165	UGT1A6	GL018736	1282228	1282659	1	432
ENSG00000167165	UGT1A6	GL018736	1282660	1282688	1	29
ENSG00000167165	UGT1A6	GL018736	1282689	1282922	1	234
ENSG00000167165	UGT1A6	GL018736	1282228	1282659	1	432
ENSG00000167165	UGT1A6	GL018736	1282660	1282688	1	29
ENSG00000167165	UGT1A6	GL018736	1282689	1282922	1	234
ENSG00000167165	UGT1A6	GL018736	1282228	1282659	1	432
ENSG00000167165	UGT1A6	GL018736	1282660	1282688	1	29
ENSG00000167165	UGT1A6	GL018736	1282689	1282922	1	234
ENSG00000167165	UGT1A6	GL018736	1282228	1282659	1	432
ENSG00000167165	UGT1A6	GL018736	1282660	1282688	1	29
ENSG00000167165	UGT1A6	GL018736	1282689	1282922	1	234
ENSG00000167165	UGT1A6	GL018736	1279848	1280165	1	318
ENSG00000167165	UGT1A6	GL018736	1280499	1280660	1	162
ENSG00000167165	UGT1A6	GL018736	1280826	1281160	1	335
ENSG00000241119	UGT1A9	GL018736	1282228	1282659	1	432
ENSG00000241119	UGT1A9	GL018736	1282660	1282688	1	29
ENSG00000241119	UGT1A9	GL018736	1282689	1282931	1	243
ENSG00000241119	UGT1A9	GL018736	1282228	1282659	1	432
ENSG00000241119	UGT1A9	GL018736	1282660	1282688	1	29
ENSG00000241119	UGT1A9	GL018736	1282689	1282926	1	238
ENSG00000241119	UGT1A9	GL018736	1279848	1280165	1	318
ENSG00000241119	UGT1A9	GL018736	1280499	1280571	1	73
ENSG00000241119	UGT1A9	GL018736	1282228	1282659	1	432
ENSG00000241119	UGT1A9	GL018736	1282660	1282688	1	29
ENSG00000241119	UGT1A9	GL018736	1282689	1282922	1	234
ENSG00000241119	UGT1A9	GL018736	1282228	1282659	1	432
ENSG00000241119	UGT1A9	GL018736	1282660	1282688	1	29
ENSG00000241119	UGT1A9	GL018736	1282689	1282922	1	234
ENSG00000241119	UGT1A9	GL018736	1158101	1159316	1	1216
ENSG00000241119	UGT1A9	GL018736	1282228	1282629	1	402
ENSG00000241119	UGT1A9	GL018736	1174677	1175244	1	568
ENSG00000241119	UGT1A9	GL018736	1282228	1282659	1	432
ENSG00000241119	UGT1A9	GL018736	1282660	1282688	1	29
ENSG00000241119	UGT1A9	GL018736	1282689	1282922	1	234
ENSG00000241119	UGT1A9	GL018736	1282228	1282659	1	432
ENSG00000241119	UGT1A9	GL018736	1282660	1282688	1	29
ENSG00000241119	UGT1A9	GL018736	1282689	1282922	1	234
ENSG00000241119	UGT1A9	GL018736	1282228	1282659	1	432
ENSG00000241119	UGT1A9	GL018736	1282660	1282688	1	29
ENSG00000241119	UGT1A9	GL018736	1282689	1282922	1	234
ENSG00000241119	UGT1A9	GL018736	1282228	1282659	1	432
ENSG00000241119	UGT1A9	GL018736	1282660	1282688	1	29
ENSG00000241119	UGT1A9	GL018736	1282689	1282922	1	234
ENSG00000241119	UGT1A9	GL018736	1282228	1282659	1	432
ENSG00000241119	UGT1A9	GL018736	1282660	1282688	1	29
ENSG00000241119	UGT1A9	GL018736	1282689	1282922	1	234
ENSG00000241119	UGT1A9	GL018736	1279848	1280165	1	318
ENSG00000241119	UGT1A9	GL018736	1280499	1280660	1	162
ENSG00000241119	UGT1A9	GL018736	1280826	1281160	1	335
ENSG00000242366	UGT1A8	GL018736	1282228	1282659	1	432
ENSG00000242366	UGT1A8	GL018736	1282660	1282688	1	29
ENSG00000242366	UGT1A8	GL018736	1282689	1282931	1	243
ENSG00000242366	UGT1A8	GL018736	1282228	1282659	1	432
ENSG00000242366	UGT1A8	GL018736	1282660	1282688	1	29
ENSG00000242366	UGT1A8	GL018736	1282689	1282926	1	238
ENSG00000242366	UGT1A8	GL018736	1279848	1280165	1	318
ENSG00000242366	UGT1A8	GL018736	1280499	1280571	1	73
ENSG00000242366	UGT1A8	GL018736	1282228	1282659	1	432
ENSG00000242366	UGT1A8	GL018736	1282660	1282688	1	29
ENSG00000242366	UGT1A8	GL018736	1282689	1282922	1	234
ENSG00000242366	UGT1A8	GL018736	1282228	1282659	1	432
ENSG00000242366	UGT1A8	GL018736	1282660	1282688	1	29
ENSG00000242366	UGT1A8	GL018736	1282689	1282922	1	234
ENSG00000242366	UGT1A8	GL018736	1158101	1159316	1	1216
ENSG00000242366	UGT1A8	GL018736	1282228	1282629	1	402
ENSG00000242366	UGT1A8	GL018736	1174677	1175244	1	568
ENSG00000242366	UGT1A8	GL018736	1282228	1282659	1	432
ENSG00000242366	UGT1A8	GL018736	1282660	1282688	1	29
ENSG00000242366	UGT1A8	GL018736	1282689	1282922	1	234
ENSG00000242366	UGT1A8	GL018736	1282228	1282659	1	432
ENSG00000242366	UGT1A8	GL018736	1282660	1282688	1	29
ENSG00000242366	UGT1A8	GL018736	1282689	1282922	1	234
ENSG00000242366	UGT1A8	GL018736	1282228	1282659	1	432
ENSG00000242366	UGT1A8	GL018736	1282660	1282688	1	29
ENSG00000242366	UGT1A8	GL018736	1282689	1282922	1	234
ENSG00000242366	UGT1A8	GL018736	1282228	1282659	1	432
ENSG00000242366	UGT1A8	GL018736	1282660	1282688	1	29
ENSG00000242366	UGT1A8	GL018736	1282689	1282922	1	234
ENSG00000242366	UGT1A8	GL018736	1282228	1282659	1	432
ENSG00000242366	UGT1A8	GL018736	1282660	1282688	1	29
ENSG00000242366	UGT1A8	GL018736	1282689	1282922	1	234
ENSG00000242366	UGT1A8	GL018736	1279848	1280165	1	318
ENSG00000242366	UGT1A8	GL018736	1280499	1280660	1	162
ENSG00000242366	UGT1A8	GL018736	1280826	1281160	1	335
ENSG00000242515	UGT1A10	GL018736	1282228	1282659	1	432
ENSG00000242515	UGT1A10	GL018736	1282660	1282688	1	29
ENSG00000242515	UGT1A10	GL018736	1282689	1282931	1	243
ENSG00000242515	UGT1A10	GL018736	1282228	1282659	1	432
ENSG00000242515	UGT1A10	GL018736	1282660	1282688	1	29
ENSG00000242515	UGT1A10	GL018736	1282689	1282926	1	238
ENSG00000242515	UGT1A10	GL018736	1279848	1280165	1	318
ENSG00000242515	UGT1A10	GL018736	1280499	1280571	1	73
ENSG00000242515	UGT1A10	GL018736	1282228	1282659	1	432
ENSG00000242515	UGT1A10	GL018736	1282660	1282688	1	29
ENSG00000242515	UGT1A10	GL018736	1282689	1282922	1	234
ENSG00000242515	UGT1A10	GL018736	1282228	1282659	1	432
ENSG00000242515	UGT1A10	GL018736	1282660	1282688	1	29
ENSG00000242515	UGT1A10	GL018736	1282689	1282922	1	234
ENSG00000242515	UGT1A10	GL018736	1158101	1159316	1	1216
ENSG00000242515	UGT1A10	GL018736	1282228	1282629	1	402
ENSG00000242515	UGT1A10	GL018736	1174677	1175244	1	568
ENSG00000242515	UGT1A10	GL018736	1282228	1282659	1	432
ENSG00000242515	UGT1A10	GL018736	1282660	1282688	1	29
ENSG00000242515	UGT1A10	GL018736	1282689	1282922	1	234
ENSG00000242515	UGT1A10	GL018736	1282228	1282659	1	432
ENSG00000242515	UGT1A10	GL018736	1282660	1282688	1	29
ENSG00000242515	UGT1A10	GL018736	1282689	1282922	1	234
ENSG00000242515	UGT1A10	GL018736	1282228	1282659	1	432
ENSG00000242515	UGT1A10	GL018736	1282660	1282688	1	29
ENSG00000242515	UGT1A10	GL018736	1282689	1282922	1	234
ENSG00000242515	UGT1A10	GL018736	1282228	1282659	1	432
ENSG00000242515	UGT1A10	GL018736	1282660	1282688	1	29
ENSG00000242515	UGT1A10	GL018736	1282689	1282922	1	234
ENSG00000242515	UGT1A10	GL018736	1282228	1282659	1	432
ENSG00000242515	UGT1A10	GL018736	1282660	1282688	1	29
ENSG00000242515	UGT1A10	GL018736	1282689	1282922	1	234
ENSG00000242515	UGT1A10	GL018736	1279848	1280165	1	318
ENSG00000242515	UGT1A10	GL018736	1280499	1280660	1	162
ENSG00000242515	UGT1A10	GL018736	1280826	1281160	1	335
ENSG00000244122	UGT1A7	GL018736	1282228	1282659	1	432
ENSG00000244122	UGT1A7	GL018736	1282660	1282688	1	29
ENSG00000244122	UGT1A7	GL018736	1282689	1282931	1	243
ENSG00000244122	UGT1A7	GL018736	1282228	1282659	1	432
ENSG00000244122	UGT1A7	GL018736	1282660	1282688	1	29
ENSG00000244122	UGT1A7	GL018736	1282689	1282926	1	238
ENSG00000244122	UGT1A7	GL018736	1279848	1280165	1	318
ENSG00000244122	UGT1A7	GL018736	1280499	1280571	1	73
ENSG00000244122	UGT1A7	GL018736	1282228	1282659	1	432
ENSG00000244122	UGT1A7	GL018736	1282660	1282688	1	29
ENSG00000244122	UGT1A7	GL018736	1282689	1282922	1	234
ENSG00000244122	UGT1A7	GL018736	1282228	1282659	1	432
ENSG00000244122	UGT1A7	GL018736	1282660	1282688	1	29
ENSG00000244122	UGT1A7	GL018736	1282689	1282922	1	234
ENSG00000244122	UGT1A7	GL018736	1158101	1159316	1	1216
ENSG00000244122	UGT1A7	GL018736	1282228	1282629	1	402
ENSG00000244122	UGT1A7	GL018736	1174677	1175244	1	568
ENSG00000244122	UGT1A7	GL018736	1282228	1282659	1	432
ENSG00000244122	UGT1A7	GL018736	1282660	1282688	1	29
ENSG00000244122	UGT1A7	GL018736	1282689	1282922	1	234
ENSG00000244122	UGT1A7	GL018736	1282228	1282659	1	432
ENSG00000244122	UGT1A7	GL018736	1282660	1282688	1	29
ENSG00000244122	UGT1A7	GL018736	1282689	1282922	1	234
ENSG00000244122	UGT1A7	GL018736	1282228	1282659	1	432
ENSG00000244122	UGT1A7	GL018736	1282660	1282688	1	29
ENSG00000244122	UGT1A7	GL018736	1282689	1282922	1	234
ENSG00000244122	UGT1A7	GL018736	1282228	1282659	1	432
ENSG00000244122	UGT1A7	GL018736	1282660	1282688	1	29
ENSG00000244122	UGT1A7	GL018736	1282689	1282922	1	234
ENSG00000244122	UGT1A7	GL018736	1282228	1282659	1	432
ENSG00000244122	UGT1A7	GL018736	1282660	1282688	1	29
ENSG00000244122	UGT1A7	GL018736	1282689	1282922	1	234
ENSG00000244122	UGT1A7	GL018736	1279848	1280165	1	318
ENSG00000244122	UGT1A7	GL018736	1280499	1280660	1	162
ENSG00000244122	UGT1A7	GL018736	1280826	1281160	1	335
ENSG00000241119	UGT1A9	GL018736	1282228	1282659	1	432
ENSG00000241119	UGT1A9	GL018736	1282660	1282688	1	29
ENSG00000241119	UGT1A9	GL018736	1282689	1282931	1	243
ENSG00000241119	UGT1A9	GL018736	1282228	1282659	1	432
ENSG00000241119	UGT1A9	GL018736	1282660	1282688	1	29
ENSG00000241119	UGT1A9	GL018736	1282689	1282926	1	238
ENSG00000241119	UGT1A9	GL018736	1279848	1280165	1	318
ENSG00000241119	UGT1A9	GL018736	1280499	1280571	1	73
ENSG00000241119	UGT1A9	GL018736	1282228	1282659	1	432
ENSG00000241119	UGT1A9	GL018736	1282660	1282688	1	29
ENSG00000241119	UGT1A9	GL018736	1282689	1282922	1	234
ENSG00000241119	UGT1A9	GL018736	1282228	1282659	1	432
ENSG00000241119	UGT1A9	GL018736	1282660	1282688	1	29
ENSG00000241119	UGT1A9	GL018736	1282689	1282922	1	234
ENSG00000241119	UGT1A9	GL018736	1158101	1159316	1	1216
ENSG00000241119	UGT1A9	GL018736	1282228	1282629	1	402
ENSG00000241119	UGT1A9	GL018736	1174677	1175244	1	568
ENSG00000241119	UGT1A9	GL018736	1282228	1282659	1	432
ENSG00000241119	UGT1A9	GL018736	1282660	1282688	1	29
ENSG00000241119	UGT1A9	GL018736	1282689	1282922	1	234
ENSG00000241119	UGT1A9	GL018736	1282228	1282659	1	432
ENSG00000241119	UGT1A9	GL018736	1282660	1282688	1	29
ENSG00000241119	UGT1A9	GL018736	1282689	1282922	1	234
ENSG00000241119	UGT1A9	GL018736	1282228	1282659	1	432
ENSG00000241119	UGT1A9	GL018736	1282660	1282688	1	29
ENSG00000241119	UGT1A9	GL018736	1282689	1282922	1	234
ENSG00000241119	UGT1A9	GL018736	1282228	1282659	1	432
ENSG00000241119	UGT1A9	GL018736	1282660	1282688	1	29
ENSG00000241119	UGT1A9	GL018736	1282689	1282922	1	234
ENSG00000241119	UGT1A9	GL018736	1282228	1282659	1	432
ENSG00000241119	UGT1A9	GL018736	1282660	1282688	1	29
ENSG00000241119	UGT1A9	GL018736	1282689	1282922	1	234
ENSG00000241119	UGT1A9	GL018736	1279848	1280165	1	318
ENSG00000241119	UGT1A9	GL018736	1280499	1280660	1	162
ENSG00000241119	UGT1A9	GL018736	1280826	1281160	1	335
ENSG00000242366	UGT1A8	GL018736	1282228	1282659	1	432
ENSG00000242366	UGT1A8	GL018736	1282660	1282688	1	29
ENSG00000242366	UGT1A8	GL018736	1282689	1282931	1	243
ENSG00000242366	UGT1A8	GL018736	1282228	1282659	1	432
ENSG00000242366	UGT1A8	GL018736	1282660	1282688	1	29
ENSG00000242366	UGT1A8	GL018736	1282689	1282926	1	238
ENSG00000242366	UGT1A8	GL018736	1279848	1280165	1	318
ENSG00000242366	UGT1A8	GL018736	1280499	1280571	1	73
ENSG00000242366	UGT1A8	GL018736	1282228	1282659	1	432
ENSG00000242366	UGT1A8	GL018736	1282660	1282688	1	29
ENSG00000242366	UGT1A8	GL018736	1282689	1282922	1	234
ENSG00000242366	UGT1A8	GL018736	1282228	1282659	1	432
ENSG00000242366	UGT1A8	GL018736	1282660	1282688	1	29
ENSG00000242366	UGT1A8	GL018736	1282689	1282922	1	234
ENSG00000242366	UGT1A8	GL018736	1158101	1159316	1	1216
ENSG00000242366	UGT1A8	GL018736	1282228	1282629	1	402
ENSG00000242366	UGT1A8	GL018736	1174677	1175244	1	568
ENSG00000242366	UGT1A8	GL018736	1282228	1282659	1	432
ENSG00000242366	UGT1A8	GL018736	1282660	1282688	1	29
ENSG00000242366	UGT1A8	GL018736	1282689	1282922	1	234
ENSG00000242366	UGT1A8	GL018736	1282228	1282659	1	432
ENSG00000242366	UGT1A8	GL018736	1282660	1282688	1	29
ENSG00000242366	UGT1A8	GL018736	1282689	1282922	1	234
ENSG00000242366	UGT1A8	GL018736	1282228	1282659	1	432
ENSG00000242366	UGT1A8	GL018736	1282660	1282688	1	29
ENSG00000242366	UGT1A8	GL018736	1282689	1282922	1	234
ENSG00000242366	UGT1A8	GL018736	1282228	1282659	1	432
ENSG00000242366	UGT1A8	GL018736	1282660	1282688	1	29
ENSG00000242366	UGT1A8	GL018736	1282689	1282922	1	234
ENSG00000242366	UGT1A8	GL018736	1282228	1282659	1	432
ENSG00000242366	UGT1A8	GL018736	1282660	1282688	1	29
ENSG00000242366	UGT1A8	GL018736	1282689	1282922	1	234
ENSG00000242366	UGT1A8	GL018736	1279848	1280165	1	318
ENSG00000242366	UGT1A8	GL018736	1280499	1280660	1	162
ENSG00000242366	UGT1A8	GL018736	1280826	1281160	1	335
ENSG00000242515	UGT1A10	GL018736	1282228	1282659	1	432
ENSG00000242515	UGT1A10	GL018736	1282660	1282688	1	29
ENSG00000242515	UGT1A10	GL018736	1282689	1282931	1	243
ENSG00000242515	UGT1A10	GL018736	1282228	1282659	1	432
ENSG00000242515	UGT1A10	GL018736	1282660	1282688	1	29
ENSG00000242515	UGT1A10	GL018736	1282689	1282926	1	238
ENSG00000242515	UGT1A10	GL018736	1279848	1280165	1	318
ENSG00000242515	UGT1A10	GL018736	1280499	1280571	1	73
ENSG00000242515	UGT1A10	GL018736	1282228	1282659	1	432
ENSG00000242515	UGT1A10	GL018736	1282660	1282688	1	29
ENSG00000242515	UGT1A10	GL018736	1282689	1282922	1	234
ENSG00000242515	UGT1A10	GL018736	1282228	1282659	1	432
ENSG00000242515	UGT1A10	GL018736	1282660	1282688	1	29
ENSG00000242515	UGT1A10	GL018736	1282689	1282922	1	234
ENSG00000242515	UGT1A10	GL018736	1158101	1159316	1	1216
ENSG00000242515	UGT1A10	GL018736	1282228	1282629	1	402
ENSG00000242515	UGT1A10	GL018736	1174677	1175244	1	568
ENSG00000242515	UGT1A10	GL018736	1282228	1282659	1	432
ENSG00000242515	UGT1A10	GL018736	1282660	1282688	1	29
ENSG00000242515	UGT1A10	GL018736	1282689	1282922	1	234
ENSG00000242515	UGT1A10	GL018736	1282228	1282659	1	432
ENSG00000242515	UGT1A10	GL018736	1282660	1282688	1	29
ENSG00000242515	UGT1A10	GL018736	1282689	1282922	1	234
ENSG00000242515	UGT1A10	GL018736	1282228	1282659	1	432
ENSG00000242515	UGT1A10	GL018736	1282660	1282688	1	29
ENSG00000242515	UGT1A10	GL018736	1282689	1282922	1	234
ENSG00000242515	UGT1A10	GL018736	1282228	1282659	1	432
ENSG00000242515	UGT1A10	GL018736	1282660	1282688	1	29
ENSG00000242515	UGT1A10	GL018736	1282689	1282922	1	234
ENSG00000242515	UGT1A10	GL018736	1282228	1282659	1	432
ENSG00000242515	UGT1A10	GL018736	1282660	1282688	1	29
ENSG00000242515	UGT1A10	GL018736	1282689	1282922	1	234
ENSG00000242515	UGT1A10	GL018736	1279848	1280165	1	318
ENSG00000242515	UGT1A10	GL018736	1280499	1280660	1	162
ENSG00000242515	UGT1A10	GL018736	1280826	1281160	1	335
ENSG00000244122	UGT1A7	GL018736	1282228	1282659	1	432
ENSG00000244122	UGT1A7	GL018736	1282660	1282688	1	29
ENSG00000244122	UGT1A7	GL018736	1282689	1282931	1	243
ENSG00000244122	UGT1A7	GL018736	1282228	1282659	1	432
ENSG00000244122	UGT1A7	GL018736	1282660	1282688	1	29
ENSG00000244122	UGT1A7	GL018736	1282689	1282926	1	238
ENSG00000244122	UGT1A7	GL018736	1279848	1280165	1	318
ENSG00000244122	UGT1A7	GL018736	1280499	1280571	1	73
ENSG00000244122	UGT1A7	GL018736	1282228	1282659	1	432
ENSG00000244122	UGT1A7	GL018736	1282660	1282688	1	29
ENSG00000244122	UGT1A7	GL018736	1282689	1282922	1	234
ENSG00000244122	UGT1A7	GL018736	1282228	1282659	1	432
ENSG00000244122	UGT1A7	GL018736	1282660	1282688	1	29
ENSG00000244122	UGT1A7	GL018736	1282689	1282922	1	234
ENSG00000244122	UGT1A7	GL018736	1158101	1159316	1	1216
ENSG00000244122	UGT1A7	GL018736	1282228	1282629	1	402
ENSG00000244122	UGT1A7	GL018736	1174677	1175244	1	568
ENSG00000244122	UGT1A7	GL018736	1282228	1282659	1	432
ENSG00000244122	UGT1A7	GL018736	1282660	1282688	1	29
ENSG00000244122	UGT1A7	GL018736	1282689	1282922	1	234
ENSG00000244122	UGT1A7	GL018736	1282228	1282659	1	432
ENSG00000244122	UGT1A7	GL018736	1282660	1282688	1	29
ENSG00000244122	UGT1A7	GL018736	1282689	1282922	1	234
ENSG00000244122	UGT1A7	GL018736	1282228	1282659	1	432
ENSG00000244122	UGT1A7	GL018736	1282660	1282688	1	29
ENSG00000244122	UGT1A7	GL018736	1282689	1282922	1	234
ENSG00000244122	UGT1A7	GL018736	1282228	1282659	1	432
ENSG00000244122	UGT1A7	GL018736	1282660	1282688	1	29
ENSG00000244122	UGT1A7	GL018736	1282689	1282922	1	234
ENSG00000244122	UGT1A7	GL018736	1282228	1282659	1	432
ENSG00000244122	UGT1A7	GL018736	1282660	1282688	1	29
ENSG00000244122	UGT1A7	GL018736	1282689	1282922	1	234
ENSG00000244122	UGT1A7	GL018736	1279848	1280165	1	318
ENSG00000244122	UGT1A7	GL018736	1280499	1280660	1	162
ENSG00000244122	UGT1A7	GL018736	1280826	1281160	1	335
ENSG00000175820	CCDC168	8	104345476	104346710	1	1235
ENSG00000175820	CCDC168	8	104346771	104348005	1	1235
ENSG00000175820	CCDC168	8	104348117	104349330	1	1214
ENSG00000175820	CCDC168	8	104349331	104351370	1	2040
ENSG00000175820	CCDC168	8	104351371	104353532	1	2162
ENSG00000175820	CCDC168	8	104356894	104360939	1	4046
ENSG00000175820	CCDC168	8	104362371	104363078	1	708
ENSG00000175820	CCDC168	8	104363394	104364393	1	1000
ENSG00000175820	CCDC168	8	104364394	104365326	1	933
ENSG00000175820	CCDC168	8	104367760	104368887	1	1128
ENSG00000175820	CCDC168	8	104369483	104370768	1	1286
ENSG00000175820	CCDC168	8	104370854	104373893	1	3040
ENSG00000196456	ZNF775	GL018806	702202	702654	-1	453
ENSG00000196456	ZNF775	GL018806	699856	702654	-1	2799
ENSG00000196456	ZNF775	GL018806	699851	702654	-1	2804
ENSG00000196456	ZNF775	GL018806	699851	702654	-1	2804
ENSG00000196456	ZNF775	GL018806	676378	676779	-1	402
ENSG00000196456	ZNF775	GL018806	701783	702654	-1	872
ENSG00000196456	ZNF775	GL018806	700921	702654	-1	1734
ENSG00000196456	ZNF775	GL018806	701720	702651	-1	932
ENSG00000196456	ZNF775	GL018806	702079	702654	-1	576
ENSG00000196456	ZNF775	GL018806	701637	702654	-1	1018
ENSG00000196456	ZNF775	GL018806	702340	702654	-1	315
ENSG00000196456	ZNF775	GL018806	699856	702705	-1	2850
ENSG00000196456	ZNF775	GL018806	674662	676779	-1	2118
ENSG00000196456	ZNF775	GL018806	676314	676779	-1	466
ENSG00000122224	LY9	AAGW02083527	5260	6027	-1	768
ENSG00000198569	SLC34A3	3	57905989	57906122	1	134
ENSG00000198569	SLC34A3	3	57908166	57908534	1	369
ENSG00000198569	SLC34A3	3	57908166	57908534	1	369
ENSG00000198569	SLC34A3	3	57899747	57899874	1	128
ENSG00000198569	SLC34A3	3	57908166	57908534	1	369
ENSG00000162704	ARPC5	GL018994	130755	131148	1	394
ENSG00000162704	ARPC5	GL018994	131204	131295	1	92
ENSG00000162704	ARPC5	GL018994	131296	131788	1	493
ENSG00000162704	ARPC5	GL018994	131029	131148	1	120
ENSG00000162704	ARPC5	GL018994	131204	131295	1	92
ENSG00000162704	ARPC5	GL018994	131296	131788	1	493
ENSG00000054179	ENTPD2	GL018867	597060	597232	-1	173
ENSG00000054179	ENTPD2	GL018867	597060	597232	-1	173
ENSG00000284341	AL807752.7	GL018847	455826	455854	-1	29
ENSG00000284341	AL807752.7	GL018847	454226	454262	-1	37
ENSG00000107317	PTGDS	GL018847	455826	455854	-1	29
ENSG00000107317	PTGDS	GL018847	454226	454262	-1	37
ENSG00000107223	EDF1	GL018862	326833	327045	-1	213
ENSG00000107223	EDF1	GL018862	326833	327045	-1	213
ENSG00000107223	EDF1	GL018862	326738	326832	-1	95
ENSG00000169583	CLIC3	12	20546039	20546177	1	139
ENSG00000082497	SERTAD4	16	62420856	62425412	-1	4557
ENSG00000153029	MR1	GL019023	104063	104541	1	479
ENSG00000153029	MR1	GL019023	104556	104979	1	424
ENSG00000153029	MR1	GL019023	104980	105231	1	252
ENSG00000153029	MR1	GL019023	105880	106228	1	349
ENSG00000153029	MR1	GL019023	104063	104541	1	479
ENSG00000153029	MR1	GL019023	104556	104979	1	424
ENSG00000153029	MR1	GL019023	104980	105231	1	252
ENSG00000153029	MR1	GL019023	105880	106228	1	349
ENSG00000153029	MR1	GL019023	104063	104541	1	479
ENSG00000153029	MR1	GL019023	104556	104979	1	424
ENSG00000153029	MR1	GL019023	104980	105231	1	252
ENSG00000153029	MR1	GL019023	105880	106228	1	349
ENSG00000153029	MR1	GL019023	104063	104072	1	10
ENSG00000153029	MR1	GL019023	104063	104541	1	479
ENSG00000153029	MR1	GL019023	104556	104665	1	110
ENSG00000153029	MR1	GL019023	104063	104541	1	479
ENSG00000153029	MR1	GL019023	104556	104979	1	424
ENSG00000153029	MR1	GL019023	104980	105231	1	252
ENSG00000153029	MR1	GL019023	105880	106228	1	349
ENSG00000143333	RGS16	GL019670	7009	7697	-1	689
ENSG00000058085	LAMC2	GL019361	10470	11001	1	532
ENSG00000058085	LAMC2	GL019361	11037	11409	1	373
ENSG00000143344	RGL1	GL019811	4576	4764	-1	189
ENSG00000143344	RGL1	GL019811	3857	4063	-1	207
ENSG00000143344	RGL1	GL019811	4576	4764	-1	189
ENSG00000143344	RGL1	GL019811	3857	4063	-1	207
ENSG00000163563	MNDA	13	34205209	34205445	-1	237
ENSG00000163563	MNDA	13	34205209	34205445	-1	237
ENSG00000117724	CENPF	16	58555455	58556392	-1	938
ENSG00000123685	BATF3	16	60368585	60368894	-1	310
ENSG00000132196	HSD17B7	13	30192043	30192392	-1	350
ENSG00000132196	HSD17B7	13	30171645	30171733	-1	89
ENSG00000132196	HSD17B7	13	30188108	30188111	-1	4
ENSG00000117592	PRDX6	13	900186	901231	1	1046
ENSG00000168267	PTF1A	GL018724	84882	85437	-1	556
ENSG00000168267	PTF1A	GL018724	85182	85437	-1	256
ENSG00000168267	PTF1A	GL018724	84972	85389	-1	418
ENSG00000168267	PTF1A	GL018724	84972	85437	-1	466
ENSG00000168267	PTF1A	GL018724	84973	85392	-1	420
ENSG00000168267	PTF1A	GL018724	84972	85389	-1	418
